headline,final_news,date
मां,"थ्व छगः मात्र आखः मखु थ्वला संसार हे खः व दःसा छ दइ, जि दइ न्ह्यानाच्वंगु जीवन हे मां खः छंगु पिमज्वःगु खँ पुवंकीम्ह चिन्तामणि झोला हे जुइफुम्ह छंगु इच्छाया लागिं थःत तंकीम्ह म्हुतुसिइ न्हिला जुयाः पिज्वइम्ह थ्व वहे मां खः म्हसीकि लः त्वना नं छातीं दुरु हायेकीम्ह छंगु आशाय् प्रसब पीडा ल्वःमंकाः थः बुनां नं छन्त त्याकीम्ह जिगु लागी संसार नापं ल्वायेफुम्ह यः मां व खँ जितः अझ लुमंनि मेपिं ला गन गन का जिगु लागि भगवान सिबें न्ह्यः बस छ हे लुमनी","  २०७८ बैशाख २८, मंगलबार "
अस्पतायात माक्व ग्वाहालि यायेगु महानगर प्रमुख शाक्यया प्रतिवद्धता,"येँ जिल्लाया कोभिड डेडिकेटेड अस्पतालया प्रमुखपिन्सं महामारीया अवस्थाय् अग्रपंक्तिइ दनाः सेवा बियाच्वंपिं स्वास्थ्यकःमितय् मनोबल थकायेत छेँय् स्वयां क्वारेन्टीनय् च्वनेगु प्रबन्ध यानाबीमाःगु धाःगु दु ।  येँ महानगरपालिकाया प्रमुख विद्यासुन्दर शाक्यलिसे सहलह यासें अस्पतालया प्रमुखपिन्सं ज्या यायेबलय् फीमाःगु पिपिईलिसेंया सुरक्षा सामग्रीया बांलाःगु व्यवस्था यानाबीमाःगु अपेक्षा नं न्ह्यःने तःगु खः ।  थौं येँ महानगरपालिकाया प्रमुख शाक्यं येँ जिल्लाया कोभिड डेडिकेटेड अस्पतालया प्रमुखतलिसे खँ ल्हासें महानगरं माःगु ग्वाहालि बीगु धासें छुं कथंया ग्वाहालि माः धकाः न्यनादीगु खः ।  व झ्वलय् अस्पताल प्रमुखपिन्सं आः अस्पतालय् अक्सिजनया अभाव जुयाच्वंगुलिइ बः ब्युसें महानगरं आःया लागिं अक्सिजन कन्सन्ट्रेटर न्यानाबीमाःगु व लिपा अक्सिजन प्लान्टत तयावनेजीगु धाःगु खः ।  उकिया नापं कोभिड व नन कोभिड विरामीया वासः यायेत अस्पतालय् प्राथमिकताया लिधंसाय् आकस्मिक व होल्डिङ् यानाः निगू कथंया संरचना दयेकेमाःगु खँ नं तःगु खः ।  नापं अस्पतालय् पोर्टेवल एक्स रे मेसिन, अल्ट्रा साउण्ड मेसिन मदुबलय् विरामीयात मेथाय् छ्वयेमाःगु जक मखसें गाक्क उपकरण मदुबलय् कोभिड व ननकोभिड विरामीया नितिं छगः हे मेसिन निसंक्रमण यानाः छ्यलेमालाच्वंगु अवस्थाया बारे जानकारी याकूगु खः ।  व झ्वलय् महागनर प्रमुख शाक्यं मानविय क्षति पनेत दक्वं  छधी जुयाः ज्या यानाः कोभिड संक्रमण नियन्त्रणय् जायेत आह्वान यानादिल ।  ‘झीगु प्राथमिकता संक्रमण व थुकिं जुइगु मानवीय क्षति पनेगु खः । थुकिया लागिं छिकपिन्त माःगु थप स्रोतय् जिमिसं ग्वाहालि याये, छु गुकथंया ग्वाहालि माः धयादिसँ’ शाक्यं धयादिल ।  मेगु थप संयन्त्र दयेकाः स्वयां अस्पतालया क्षमता थकयाः महामारी नियन्त्रण याये अःपुइगु वयकःया धापू खः । अस्पताल वनेम्वाःपिं विरामीत नं आत्ते चायाः अस्पतालय् च्वंवनाब्यूबलय् अस्पतालय् चाप अप्वःगु चर्चा शाक्यं यानादिल ।  सहलहस त्रि. वि. शिक्षण अस्पतालया कार्यकारी निर्देशक डा. दिनेश काफ्ले, सहिद गंगालाल राष्ट्रिय हृदय केन्द्रया कार्यकारी निर्देशक डा. चन्द्रमणि अधिकारी, शुक्रराज ट्रपिकल सरुवा रोग अस्पतालया निर्देशक डा. सागरकुमार राजभण्डारी, निजामति कर्मचारी अस्पतालया निर्देशक डा. विधाननिधि पौडेल व डा. विमलकुमार थापालिसेंया चिकित्सकं थःथःगु बिचाः तयादीगु खः ।","  २०७८ बैशाख २८, मंगलबार "
नेपालभाषायात वर्ल्डवाइड दयेकेगु पलाः जुइफु गुगल ट्रान्सलेट ,"थौंकन्हय् मुक्कं हलिं हे गणनाय् तक्यनाच्वंगु दु । कोभिड १९ या संक्रमितया गणना, संक्रमण लंपिनिगु गणना अले संक्रमणं ज्यान वंपिनिगु गणना । हलिंन्यंक हे जुयाच्वंगु थ्व हे खः । हलिं नेवाःत नं छगू गणनाय् हे लिमलानाच्वंगु दु । तर थ्व धाःसा कोभिड संक्रमितया गणना मखु । हलिं नेवाःत गुगल ट्रान्सलेटय् गुलि ट्रान्सलेसन अर्थात अनुवाद दुथ्यात धइगु गणनाय् हलिं नेवाःतय् लिमलानाच्वंगु दु । गुगल ट्रान्सलेट गुगलं बियातःगु भाय् हिलेगु अथवा धाये अनुवादया छगू सुविधा खः । थुगु सुविधाय् हलिंया थीथी भायया खँग्वः वा खँधीयात मेगु भाषाय् हिलेफइ । तर थुकी नेपालभाषां मेगु भाषाय् अथवा मेगु भाषां नेपालभाषाय् हिलेगु सुविधा मदुनि । छायकि गुगलय् नेपालभाषा आःतक्क दुथ्याःगु हे मदुनि । आः धाःसा नेवाःतय् न्ह्यःने छगू अवसर वःगु दु । गुगलं थीथी न्हूगु भाययात नं ट्रान्सलेटय् दुथ्याकेत्यंबलय् उगु धलखय् नेपालभाषा नं दुथ्याःगु दु । ‘आ जुयाच्वंगु ज्याझ्वः गुगल ट्रान्सलेटयागु मेशीन लर्निङ मोडलयात ट्रेन व भ्यालिडेसन यायेगु लागिं खः, नेपालभाषा ट्रान्सलेट आर्टिफिसियल इन्टलिजेन्स टेक्नोलोजि प्रयोग यानाः जुइ’ वर्ल्ड नेवाः अर्गनाइजेसन नेपालभाषा गुगल ट्रान्सलेट प्रोजेक्टया मू दुजः दीपेश शाक्यं धयादिल । अर्गनाइजेसनं न्हियान्हिथं नेपालया ई कथं बहनीसिया ७ः३० ताः इलय् ट्रान्सलेसनया सेसन न्ह्याकाच्वंगु दु । जुममार्फत थीथी देयया नेवाःत मुनाः ट्रान्सलेट यायेगु ज्या थौंकन्हय् जुयाच्वंगु दु गुगल ट्रान्सलेटय् नेपालभाषा दुथ्याकेगु नितिं वइगु अगस्टया दुने गुगलं बीगु १० हजार अंग्रेजी खँपु अथवा खँग्वःयात नेपालभाषां अनुवाद यानाः गुगलय् कन्ट्रिब्यूट यायेमानि । उकथं १० हजार अनुवाद कन्ट्रिब्यूट जुल धाःसा जक गुगल ट्रान्सलेटय् नेपालभाषा दुथ्याइ । ‘गुगलं झीत १० हजार धाःगु दु, थ्व १० हजार सिधयेधुंकाः गुगलं एक्यूरेसी चेक याइ । एक्युरेसी एस्सेप्टेबल लिमितय् लात धाःसा तिनि गुगलं नेपालभाषा गुगल ट्रान्सलेटय् दुथ्याकी, नेपालभाषा गुगल ट्रान्सलेट प्रोजेक्टया मू दुजः शाक्यं धयादिल । थुकिया नितिं थौंकन्हय् वर्ल्ड नेवाः अर्गनाइजेसनया पहलय् गुगल ट्रान्सलेटय् नेपालभाषां अनुवाद यानाः कन्ट्रिब्यूट यायेगु ज्या जुयाच्वंगु दु । अर्गनाइजेसनं न्हियान्हिथं नेपालया ई कथं बहनीसिया ७ः३० ताः इलय् ट्रान्सलेसनया सेसन न्ह्याकाच्वंगु दु । जुममार्फत थीथी देयया नेवाःत मुनाः ट्रान्सलेट यायेगु ज्या थौंकन्हय् जुयाच्वंगु दु । गूगल ट्रान्सलेटय् नेपालभाषां अनुवाद यानाः कन्ट्रिब्यूट यायेगु विधि क्यनेत दकलें न्हापा १३ अप्रिलय् वर्ल्ड नेवाः अर्गनाइजेसनया केन्द्रीय न्वकूसंयुक्त श्रेष्ठ फेसबुकय् लाइभ वंगु खः । गुगल ट्रान्सलेटय् नेपालभाषाया अनुवाद यानाः दुथ्याकूगु दक्कले न्हापांगु उगु दिनय् निघौया दुने २० खँपु भाय् हिलेगु ज्या जुल । व धुंकाः ज्यासना पुचःया दिनेश शाक्यं मेपिं ग्वाहालिमिपिं नं सतःताः थजाःगु ज्याझ्वः न्हिं न्हिं हे यायेगु प्रस्ताव तःगु श्रेष्ठं कनादिल । ‘हलिं नेवाः दबूया नायः सीजन श्रेष्ठलिसें स्वम्हेसिया पुचः दयेका हरेक दिंया नितिं छम्ह–छम्ह सहजकर्ता ल्ययाः लाइभ सेसन जुयाच्वंगु दु । देवनागरी टाइप यायेफूम्ह, नेपालभाषा व अंग्रेजी नितां भाय् थूपिंत झीसं सःतेगु यानाच्वना’ श्रेष्ठं जानकारी बियादिल । थुकथं हे आः न्हिं न्हिं लाइभ सेसन जुइ, उकी छम्ह सहजकर्तां सेसनयात न्ह्याकी सा मेमेपिं नं जुममार्फत उकी स्वानाः गुगलं बीगु अँग्रेजी खँपु नेवाः भाषां हिलेगु ज्या जुइ । न्हियान्हिथं थुकथं हे ट्रान्सलेट यायां १०द्वःया आज्जुयात लीगु ज्या जुयाच्वंगु दु । १० द्वः अनुवाद थ्यंकेमाःगुलिइ मे ११ या दिंतक्क थ्यंबलय् ७ हजार ८ सय खँपु दुथ्यायेधुंकूगु दु । आज्जुकथं आः २ हजार २ सय अनुवाद दुथ्यायेमानि । ‘गुगलं नेपालभाषाया लागिं दयेकूगु मोडल धिसिलाकेत झीसं गुलि फु, उलि डाटा इनपुट यायेमाः, झीसं गुलि अप्वः ट्रान्सलेट यात, गुगल ट्रान्सलेटं याइगु एक्युरेसी उलि हे अप्वइ । उकिं १० हजार जक मखु, झीसं गुलि फु उलि ट्रान्सलेट यायेगु कुतः यायेमाः’ शाक्यं तनादिल । १० हजारया आज्जुतक याकनं थ्यंकेत थौंकन्हय् जुमय् ब्रेकआउ क्वथा दयेकाः प्यंगू न्यागू पुचः जानाः ट्रान्सलेट यायेगु यानाच्वंगु दु । यक्व सिबें यक्व दक्ष भायहिलामिपिनिगु योगदान दयेमा धकाः डब्लु एन ओं नेपालभाषाया नांजाःपि च्वमिपिंलिसें १ अप्रिलकुन्हु सहलह याःगु दबूया नायः सिजन श्रेष्ठं धयादिल । थुगु हे मुँज्याया लिच्वः कथं भाय् हिलेगु ज्याया गुणस्तर व संख्यात्मक वृद्धिया नितिं पुचः पुचलय् मुनाः छगू हे जूम मुँज्या दुने नं थीथी ब्रेकआउट क्वथाय् ग्वाहालिमिपिंत दुथ्याकाः सेसन न्ह्यानाच्वंगु नायः श्रेष्ठं जानकारी बियादिल । ‘थुकथं सेसन न्ह्याःवंबलय् थौंकन्हय् न्हिं ३सः–४सः खँपुया भाय् हिलेगु ज्या जुयाच्वंगु तथ्यांकं क्यनाच्वंगु दु, गुगु तसकं उत्साहजनक लिच्वः खः । थुकथं हे वनेफःसा मेगु वाः दुने १२ हजार खँपु थ्यंकेफइगु खनेदु’ नायः श्रेष्ठया धापू खः । आः न्ह्यानाच्वंगु ट्रान्सलेसन सेसनय् १० हजार ट्रान्सलेट थ्यनेधुंकाः डब्लुएनओपाखें मेगु १० हजार नं यायेगु कुतः जुयाच्वंगु शाक्यं जानकारी बियादिल । भाय् मसःपिनिगु नितिं नं थुगु ट्रान्सलेट सुविधां यक्व ग्वाहालि यायेफु । कन्हय् वनाः गुगल ट्रान्सलेटय् नेवाः भाय् दुथ्याकेफत धाःसा अँग्रेजी वा मेमेगु भाषायात नेवाः भाषाय् याउँक हे हिलेफइ । उलि जक मखु, नेवाः भाषाया खँपु वा खँग्वःयात मेगु भाषाय् नं हिलेफइ । थुकिं यानाः नेवाःत विदेशय् वनेबलय् अनया भाय् मथुयाः अलमल जुयाच्वनेमालीगु स्थितीयात यक्व हदतक क्वपालेफइ । नेपालभाषाया विकासया नितिं थ्व छगू बांलाःगु व स्यल्लाःगु पलाः जुइफु । थुकी हरेक मनूतयसं व्यक्तिगत तवरं ट्रान्सलेट यानाः कन्ट्रिब्यूट यायेफइगु जूगुलिं थः लाःगु इलय् न्ह्याम्हेसिनं नं थुकी ग्वाहालि यायेफइ व गुगल ट्रान्सलेटय् नेपालभाषा दुथ्याइगु सम्भावनायात बल्लाका बी फइ । थौंकन्हय् स्वनिगःलिसें नेपाःया थीथी जिल्लाय् निषेधाज्ञा जुयाच्वंगु अवस्थाय् थः हे पुचः दयेकाः थुगु गुगल ट्रान्सलेटय् नेपालभाषां अनुवाद यानाः कन्ट्रिब्यूट यायेगु तसकं बांलाइ । छगू ला थःगु भायया नितिं छगू योगदान नं जुइ, मेगु निषेधाज्ञाय् छेँय् जक च्वनाच्वनेमाःबलय् याउँक ई नं छ्यायेफइ । ","  २०७८ बैशाख २८, मंगलबार "
बुंगद्यःया रथयात्रा प्रतीकात्मक रुपं याइगु,नेपालया हे ताःहाकःगु रथजात्राया रुपं काइगु बुंगद्यःया रथयात्रा थुगुसी प्रतीकात्मक रुपं क्वचायेकीगु जूगु दु । बुंगःद्यःया रथयात वइगु जेठ १ गते प्रतीकात्मक रुपं सालाः रथयात्रा क्वचायेकीगु खः । थौं च्वंगु सरोकारवालाया मुँज्यां कोरोना महामारीयात मध्यनजर यासें म्ह्वः ल्याखय् जक उपस्थित जुयाः स्वास्थ्य सुरक्षाया मापदण्डयात लिनाः प्रतीकात्मक रुपं जेठ १ गते रथ सालेगु निर्णय जूगु खः । यलया सहायक प्रमुख जिल्ला अधिकारी ललितकुमार बस्नेतं कोभिड–१९ संक्रमणया अप्वयाच्वंगु जोखिमयात बिचाः यासें थज्याःगु निर्णय जूगु जानकारी बियादिल । जिल्ला सुरक्षा समितिया मुँज्यां जनस्वास्थ्य मापदण्डया अनिवाय पालना यासें सुरक्षा घेरा दुने रथयात्रायात अनुशासित व मर्यादित रुपं क्वचायेकेत दक्वं सुरक्षा निकायं समन्वयात्मक ज्या यायेगु निर्णय जूगु नं जानकारी ब्यूगु दु । थगुने बुंगद्यःया रथयात्राय् ताः ई अन्यौल जूबलय् जूगु विवादं उग्र रुप काःबलय् झडप तकं जूगु खः ।,"  २०७८ बैशाख २९, बुधबार "
यलया कुमारीया आसन हिल ,"यलया जीवित देवी कुमारीया आसन ८० दँ लिपा ह्यूगु दु । न्हिं न्हिं पूजाया लागिं कुमारी बिराजमान जुयाबिज्याइगु आसन जीर्ण जूगुलिं ह्यूगु खः । यलया हःखास्थित रत्नाकर महाविहारय् विहारया आजुपिन्सं बौद्ध पराम्परा कथं क्षमा पूजा यानाः न्हूगु आसन कुमारीयात लःल्हात । लुँ व वहः सियातःगु न्हूगु कलात्मक आसन वरिष्ठ कलाकार प्रचण्ड शाक्यं दयेकादीगु खः । यल महानगरपालिका– १६ वडा ज्याकूया ग्वाहालिइ कुमारीया न्हूगु आसन दयेकूगु खः । ‘कुमारीया आसन जीर्ण जूगु खबर वयेधुंकाः वडाध्यक्ष निर्मल रत्न शाक्यं आर्थिक दँ २०७६/०७७ या बजेटय् आसन जीर्णोद्वारया लागिं ५ लख तका फ्यानादीगु खः ’ वडाया सदस्य शुप्रभा शाक्यं धयादिल । पुलांगु आसन हर्खराज बज्राचार्य व वयकःया परिवारं नेपाल संवत् १०६१ स कुमारीयात देछानादीगु खः । न्हूगु आसनय् वर्तमान कुमारी निहिरा बज्राचार्य बिज्यानादी । ‘न्हापा कुमारी बिज्याइगु आसन जीर्ण जुयाः कुमारी फ्यतुइत तकं मछिं, आः न्हूगु आसनय् कुमारी माजु याउँक व अःपुक विराजमान जुयाबिज्याइ’ वर्तमान कुमारी निहिराया अबुजु निरोज बज्राचार्यं धयादिल ।","  २०७८ बैशाख ३०, बिहिबार "
बुंगद्यः कोदुवालं यलय् बिज्याकल ,"बुंगद्यःया रथ जात्राया झ्वलय् कोदुवालय् वनाः बुंगद्यः कयाहःगु दु । बुंगद्यः रथय् बिज्याके छन्हु न्ह्यः कोदुवालय् वनाः द्यः काःवनेगु परम्परा कथं म्हिगः मंगलबाः द्यः कांवंगु खःसा थौं द्यः यलय् हःगु खः । द्यः काः वनेगु झ्वलय् गुरुजु, द्यः पाः लाःम्ह पाञ्जु, मलीनी, सुवाः व छम्ह जेमा कुरुवालय् अमाई खुन्हू चा च्वनेगु याइ । पारुकुन्हू सुथ न्हापां कोदुवाःया खुसिइ च्वंगु जल कलशय् तयाः लः पाञ्जुं छग्वः व मलिनी नं छग्वः कलश थःगु गर्भय् अर्थात् प्वाथय् तयाः जनिखं हिनाः यलया तःबहालय् हयेगु याइ । उकथं कलश हयेगु झ्वलय् कोदुवाःनिसें गनं हे मदिकूसे न्यासि हे वयाः तःबहालय् थ्यंकेमाःगु चलन दु । थुगुसिइ मलिनी रेबिका मलि व लः पाञ्जु वनाः कलशय् जल कयाः हःगु खःसा गुरुजु मोति बज्राचार्य बिज्याःगु खः । तःबहालय् थ्यनेवं थकाली नकिम्हं कलश ज्वनावःपिं निम्हेसितं लसकुस यानाः दुकायेगु याइ । बुंगया देगः दुने दुहां वनाः कलशय् ज्वनावःगु नीलखं पाञ्जुं जवय् व मलिनीनं खवय् बज्रय् लः हाय्की । व धुंकाः तनि करुणामयया सुथसिया नित्यपुजा यानाः करुणामययात प्राण प्रतिस्था यानाः ज्वाला न्हाय्कं क्यनी । वहे खुन्हु स्वीनिकू जाःया रथय् बिज्याकेत बुंगद्यःयात खतय् तयाः पुच्वय् यंकी । बुंगद्यः रथय् तयाः अक्षयतृतीयाया कन्हय्कुन्हुंनिसें रथ पुच्वं साला जात्रा सुरु जुइ । थौं बुंगद्यः रथय् बिज्याकेगु ज्याझ्वः दु । यलया बुंगद्यःयात सहकाल, करुणा अले वर्षाया द्यः कथं हनावयाच्वंगु दु । नेपाःया दकले ताःहाकःगु रथजात्रा कथं कयातःगु बुंगद्यःया जात्रा बांलाक क्वचाःसा वा नं बांलाक वयाः बुँइ पिनातःगु बालीनाली बांलाक सइगु जनविश्वास दु । लिच्छवी जुजु नरेन्द्रदेवया पालय् नेपालमण्डलय् झिंनिदँ तक्क वा मवया बुँइ अन्न मसयाः अनिकालं मनूत म्वाये थाकुगु खँ बुंगद्यःया नेपाल आगमनलिसे स्वानाच्वंगु द । करुणामययात नेपालय् हयेफःसा वा वइगु भविष्यवाणी यायेधुंकाः येँ देय्या तान्त्रिक आचार्य बन्धुदत्त, यलया भलिया ललित ज्यापु व ख्वपया जुजु नरेन्द्रदेव स्वम्ह दक्षिण भारतया कामारुकामाक्षय् वनाः अनेक तान्त्रिक विधिकथं राक्षसतयगु थासं श्री करुणामय अर्थात बुंगद्यःयात नेपालमण्डल थ्यंके हःगु जनविश्वास दु । करुणामय बुंगद्यःयात बज्रयानी वौद्ध धर्मावलम्बीतयसं आर्यवोलोकितेश्वर, नाथ अनुयायीं मच्छिन्द्रनाथ, वैष्णवतयसं विरंची नारायण, शाक्ततयसं शक्ति व सूर्यया उपासकपिन्सं सुद्र्यः कथं हनावःगु दु । ","  २०७८ बैशाख २९, बुधबार "
महानगरं थप स्वंगू अस्पताललिसे सम्झौता यात,"येँ महानगरपालिकां कोभिड संक्रमितया सहज उपचारया नितिं थौं थप स्वंगू अस्पताललिसे सहयोग सम्झौता याःगु दु । महानगरं थौं सहिद गंगालाल राष्ट्रिय हृदय केन्द्र, शुक्रराज ट्रपिकल तथा सरुवा रोग अस्पताल व नेपाल कोरिया मैत्री अस्पताललिसे सम्झौता याःगु खः । थौं सम्झौता जूगु अस्पतालमध्ये गंगालाल अस्पतालयात महानगरं न्यागः भेन्टिलेटर ग्वाहालि बी । अथे हे, शुक्रराज ट्रपिकल अस्पतालयात १० वेडया स्टाफ अव्जर्वेसन कक्ष दयेकेत करीब ११ लख तका नगदलिसें १०द्वः अट्राक्टस किट न्यायेबलय् बिलकथंया धेबा अनुदान ग्वाहालि बी । ‘महामारीया जोखिम क्वपालेगु सरकार, अस्पताल व नागरिक सकसिगु समान दायित्व खः । सकसिनं थःथःगु दायित्व पूवंकेगु खःसा जोखिमयात याकनं नियन्त्रणय् कायेफइ’ सम्झौता धुंकाः महानगर प्रमुख विद्यासुन्दर शाक्यं धयादिल । व झ्वलय् मध्यपुर थिमि नगरपालिकाया प्रमुख मदनसुन्दर श्रेष्ठं मध्यपुर थिमि नगरपालिकां न्ह्याकातःगु नेपाल कोरिया मैत्री अस्पतालया क्षमता थकायेत महानगरं ब्यूगु ग्वाहालिं अन्तरनगर सम्बन्ध अझ प्रगाढ जूगु धयादिल । गंगालाल अस्पतालका कार्यकारी निर्देशक डा. चन्द्रमणि अधिकारीं येँ महानगरं अक्सिजन प्लान्ट तयाबियाः आः अस्पतालया अक्सिजन मालाजुइम्वाःगु धासें आः भेन्टिलेटर प्राप्त जुइत्यंगुलिं कोभिड संक्रमित व नुगःया शल्यक्रिया याःपिं विरामीया जीवन रक्षाय् तिबः दइगु धयादिल । शुक्रराज ट्रपिकल तथा सरुवा रोग अस्पतालया निर्देशक सागरकुमार राजभण्डारीं धयादिल, ‘विकास समितिअन्तर्गत न्ह्यानाच्वंगु थ्व अस्पतालया छुं कर्मचारीतयत सेवा गुकथं उपलब्ध याकेगु धइगु चिन्ता अस्पतालया दु, नियमित आय मदुगुलिइ आः महानगरं ग्वाहालि बीधुंकाः आशा अप्वःगु दु ।’ वंगु बैशाख २८ गते महानगरं सरकारी व सामुदायिक अस्पतालया प्रमुख अले प्रतिनिधितयत सःताः कोभिड संक्रमणविरुद्ध ल्वायेत गज्याःगु ग्वाहालि माः धकाः न्यंगु खः । व धुंकाः अस्पतालतयसं थःगु क्षमता थकायेत माःगु उपकरण अले व्यवस्थापनया लागिं ग्वाहालि माग याःकथं सम्झौता याःगु खः । बैशाख ३१ गते वीरेन्द्र सैनिक अस्पताल, छत्रपाटी निःशुल्क चिकित्सालय, चिकित्सा विज्ञान राष्ट्रिय प्रतिष्ठान वीर अस्पताल, निजामति कर्मचारी अस्पताल, महेन्द्र नारायण निधि मेमोरियल अस्पताल, हेल्पिङ ह्याण्ड्स सामुदायिक अस्पताल व जनस्वास्थ्य सरोकार ट्रष्ट, काठमाडौँ मोडल अस्पताललिसे ग्वाहालि सम्झौता याःगु खः । सम्झौता कथं महानगरं अनुदान काःगु अस्पतालं थम्हं बियागु सेवाया विवरण महानगरयात न्हिं न्हिं छ्वयेमाः । परिस्थिति व आवश्यकताया लिधंसाय् सम्झौता थप यानाः साझेदारिता निरन्तर जुइफइगु सम्झौताय् न्ह्यथनातःगु दु । महानगरं आःतक्क १२ सरकारी व सामुदायिक अस्पताललिसे ग्वाहालि सम्झौता यायेधुंकूगु दु ।","  २०७८ जेठ १, शनिबार "
"स्वनिगलय् २ हजार ९३७ संक्रमित थप, ३ हजार ४८ संक्रमणमुक्त ","नेपाः देयन्यंक लिपांगु २४ घौ दुने थप जूपिं कोभिड १९ का या न्हूपिं संक्रमितमध्ये करीब ३७ प्रतिशत स्वनिगःपाखें दु । देयन्यंक ८ हजार १६७ म्ह संक्रमित थप जूबलय् स्वनिगः दुने २ हजार ९३७ म्हेसिके संक्रमण पुष्टि जूगु दु । येँय् २ हजार १४६, यलय् ४४४ व ख्वपय् ३४७ म्हेसिके संक्रमण खनेदुगु खः । स्वनिगलय् थौंतक्कया दुने २ लाख ४ हजार ७१४ म्हेसित कोभिड १९ संक्रमण पुष्टि जुइधुंकूगु दु ।  उपिंमध्ये ७८ दशमलव ५८ प्रतिशत संक्रमणमुक्त नं जूगु दु । आःतक्क स्वनिगलय् १ लाख ६० हजार ८७४ म्ह संक्रमितयात संक्रमण लनेधुंकूगु दु । लिपांगु खुसी ३ हजार ४८ म्ह संक्रमित संक्रमण लंकाः छेँय् लिहांवंगु दु । स्वनिगः दुने दुपिं सक्रिय संक्रमितया ल्याः ४२ हजार २२५ दु । ४० हजार २८८ म्ह होम आइसोलेसनय् दुसा १ हजार ९३७ म्ह थीथी संस्थागत आइसोलेसनय् वासः याकाच्वंगु दु । आइसीयूलय् दुपिं १८० म्हमध्ये १०१ म्हेसित भेन्टिलेटरय् तयाः वासः यानाच्वंगु दु । स्वास्थ्य तथा जनसंख्या मन्त्रालयया कथं स्वनिगलय् लिपांगु खुसी ७६ म्ह कोभिड संक्रमणया हुनिं सीगु दु । येँय् ५४, यलय् १४ व ख्वपय् ८ संक्रमित मदुगु खः । स्वनिगलय् थौंतक्कया हुने १ हजार ६१५ म्ह संक्रमितया कोभिड संक्रमणया हुनिं ज्यान वनेधुंकूगु दु ।","  २०७८ जेठ १, शनिबार "
‘बागमति सभ्यता’या च्वमि डा. अमात्य मन्त ,"छगू तसकं दुग्यंगु अनुसन्धानात्मक सफूकथं कयातःगु ‘बागमति सभ्यता’या अन्वेषक च्वमि वरिष्ठ संस्कृतविद् डा. साफल्य अमात्य मन्त । कोरोना भाइरसया संक्रमणया हुनिं वयकः वंगु बिहिबाः मदुगु खः । कोभिड संक्रमणं कयधुंकाः वीर अस्पतालय् वासः याकाच्वंगु खःसा वासः यायेगु झ्वलय् उगु हे अस्पतालय् वयकः मदुगु खः । विसं १९९९ सालय् ओमबहालय् जन्म जूम्ह वयकः पुरातत्व विभागया पूर्वमहानिर्देशक तकं खः । वयकलं साँस्कृतिक संरक्षण व नेपाःया कलाया संरक्षण सम्बन्धी विषयलय् मोनुमेन्टस् कन्जरभेसेन इन नेपाल, आर्ट एन्ड कल्चर अफ नेपाल, आर्कियोलोजिकल एन्ड कल्चरल हेरिटेजेज अफ काठमाडौं भ्याली व बागमती सभ्यता लगायतया आपालं सफूत च्वयादीगु दु । मदुम्ह अमात्यं मजिपाः लाखे, मरूसतः, बुंगद्यः, तोखा संस्कृतिलिसें स्वाःगु आपालं सफूलिसें ज्यापौ च्वयादीगु दु ।","  २०७८ जेठ १, शनिबार "
कोरोनां तापानाच्वनेत चलचित्र पत्रकार संघया इनाप ,"थौंकन्हय् नेपालय् नं तिब्ररुपं न्यनाच्वंगु कोभिड १९ या न्हूगु भेरिएन्टं सुरक्षित जुयाः थःगु ज्या यायेत चलचित्र पत्रकार संघ नेपालं थः दुजःपिन्त इनाप याःगु दु । संघं विज्ञप्ती जारी यासें संक्रमणया जोखिमय् अग्रपंक्तिइ च्वनाः पत्रकारिता याइपिं आम संचारकर्मीयातत नं न्हियान्हिथं कोरोनाया जोखिम अप्वया वनाच्वंगु धासें सुरक्षित जुयाः संचारकर्मय् जायेत इनाप याःगु खः । अथे हे, संघया केन्द्रीय नायः दीनेश सिटौलाया कजिसुइ निम्ह दुजः च्वनीगु यानाः चलचित्र पत्रकार कोरोना विशेष समन्वय समिति नं गठन याःगु दु । संघया केन्द्रिय समितिया भर्च्युअल माध्यमं च्वंगु वैठकं सिटौलाया कजिसुइ गठन याःगु समितिइ न्वकू जीवन पराजुली व मू छ्यान्जे समिर बलामि दुजः दु । समितिं चलचित्र पत्रकारतय् वर्तमान अवस्था, कोरोना संक्रमित पत्रकारतय् सुरक्षा व उपचारया लागिं समन्वय, सहकार्य व सहजीकरणय् ज्या याइगु धाःगु दु । चलचित्र पत्रकारतय्सं थःगु अवस्थाया बारे समितिलिसे समन्वय यायेत नं संघं इनाप याःगु दु । लिसें बैठकं जेष्ठ ७ गते २२क्वःगु राष्ट्रिय चलचित्र पत्रकारिता दिवस अले दँ मुँज्याया झ्वलय् बीगु धयातःगु सम्मान व सिरपाः ज्याझ्वः थुगुसी नं स्थगित यायेगु निर्णय याःगु दु । पायछि ई स्वयाः वा आकिवं ज्याझ्वःयात निरन्तरता बीगु निर्णय बैठकं याःगु दु । जेष्ठ ७ गते कुन्हु भर्च्युअल माध्यमं दँमुँज्याया भिंतुना कालबिल ज्याझ्वः धाःसा जुइगु संघं न्ह्यथंगु दु ।","  २०७८ जेठ १, शनिबार "
